statement,true,animals,cities,companies,elements,facts,generated,inventions,split
The Valley is a name of a city.,1,0,1,0,0,0,0,0,calibration
Berlin is a city in Vanuatu,0,0,1,0,0,0,0,0,train
Dili is a name of a country.,0,0,1,0,0,0,0,0,train
Gaborone is a city in Botswana,1,0,1,0,0,0,0,0,calibration
Baghdad is a city in Iraq,1,0,1,0,0,0,0,0,test
Tbilisi is a city in Israel,0,0,1,0,0,0,0,0,test
British Virgin Islands is a name of a country.,1,0,1,0,0,0,0,0,train
Belgrade is a city in Serbia,1,0,1,0,0,0,0,0,test
French Polynesia is a name of a city.,0,0,1,0,0,0,0,0,train
Episkopi Cantonment is a name of a country.,0,0,1,0,0,0,0,0,test
Doha is a name of a country.,0,0,1,0,0,0,0,0,train
Ouagadougou is a city in Haiti,0,0,1,0,0,0,0,0,test
Barbados is a name of a city.,0,0,1,0,0,0,0,0,calibration
Malabo is a city in Ivory Coast,0,0,1,0,0,0,0,0,train
Sucre is a city in Bolivia,1,0,1,0,0,0,0,0,calibration
Djibouti is a name of a country.,1,0,1,0,0,0,0,0,train
Kigali is a city in Rwanda,1,0,1,0,0,0,0,0,calibration
Madagascar is a name of a city.,0,0,1,0,0,0,0,0,test
Montevideo is a name of a city.,1,0,1,0,0,0,0,0,train
Damascus is a name of a country.,0,0,1,0,0,0,0,0,test
Warsaw is a city in Dominican Republic,0,0,1,0,0,0,0,0,calibration
Malé is a name of a city.,1,0,1,0,0,0,0,0,train
Kampala is a name of a city.,1,0,1,0,0,0,0,0,train
Australia is a name of a country.,1,0,1,0,0,0,0,0,test
Addis Ababa is a name of a country.,0,0,1,0,0,0,0,0,calibration
Tripoli is a city in Marshall Islands,0,0,1,0,0,0,0,0,test
Moroni is a name of a country.,0,0,1,0,0,0,0,0,test
Vatican City is a city in Gibraltar,0,0,1,0,0,0,0,0,train
Sudan is a name of a country.,1,0,1,0,0,0,0,0,calibration
Oslo is a name of a country.,0,0,1,0,0,0,0,0,train
Sucre is a city in Ukraine,0,0,1,0,0,0,0,0,train
Belgrade is a city in Guinea-Bissau,0,0,1,0,0,0,0,0,train
Niamey is a city in Niger,1,0,1,0,0,0,0,0,train
Apia is a name of a city.,1,0,1,0,0,0,0,0,train
Pyongyang is a name of a country.,0,0,1,0,0,0,0,0,train
The Valley is a city in Anguilla,1,0,1,0,0,0,0,0,test
West Island is a city in Belize,0,0,1,0,0,0,0,0,train
Hanga Roa is a city in Easter Island,1,0,1,0,0,0,0,0,train
Nigeria is a name of a country.,1,0,1,0,0,0,0,0,train
Ethiopia is a name of a country.,1,0,1,0,0,0,0,0,train
Tiraspol is a name of a country.,0,0,1,0,0,0,0,0,train
Belgium is a name of a city.,0,0,1,0,0,0,0,0,train
Plymouth is a name of a country.,0,0,1,0,0,0,0,0,test
Antananarivo is a name of a country.,0,0,1,0,0,0,0,0,test
Belize is a name of a country.,1,0,1,0,0,0,0,0,test
Grytviken is a name of a city.,1,0,1,0,0,0,0,0,train
Warsaw is a city in South Georgia and the South Sandwich Islands,0,0,1,0,0,0,0,0,train
Mbabane is a city in Kenya,0,0,1,0,0,0,0,0,calibration
Seychelles is a name of a city.,0,0,1,0,0,0,0,0,train
Georgia is a name of a country.,1,0,1,0,0,0,0,0,train
San Marino is a name of a country.,1,0,1,0,0,0,0,0,train
Harare is a city in Zimbabwe,1,0,1,0,0,0,0,0,train
Tashkent is a city in Uzbekistan,1,0,1,0,0,0,0,0,train
Kingstown is a name of a country.,0,0,1,0,0,0,0,0,train
Conakry is a city in Guinea,1,0,1,0,0,0,0,0,train
Kingstown is a city in Fiji,0,0,1,0,0,0,0,0,train
Quito is a city in Ecuador,1,0,1,0,0,0,0,0,test
Monrovia is a city in Liberia,1,0,1,0,0,0,0,0,test
Sint Maarten is a name of a country.,1,0,1,0,0,0,0,0,calibration
Bandar Seri Begawan is a name of a country.,0,0,1,0,0,0,0,0,test
Montserrat is a name of a country.,1,0,1,0,0,0,0,0,calibration
Zagreb is a city in Croatia,1,0,1,0,0,0,0,0,train
Kigali is a city in Serbia,0,0,1,0,0,0,0,0,train
Libreville is a name of a city.,1,0,1,0,0,0,0,0,train
Porto-Novo is a name of a city.,1,0,1,0,0,0,0,0,test
Isle of Man is a name of a city.,0,0,1,0,0,0,0,0,calibration
Swaziland is a name of a country.,1,0,1,0,0,0,0,0,train
Maputo is a name of a country.,0,0,1,0,0,0,0,0,calibration
George Town is a city in Cayman Islands,1,0,1,0,0,0,0,0,train
Mongolia is a name of a country.,1,0,1,0,0,0,0,0,calibration
Managua is a city in Nicaragua,1,0,1,0,0,0,0,0,train
San Marino is a name of a city.,0,0,1,0,0,0,0,0,train
Germany is a name of a country.,1,0,1,0,0,0,0,0,train
Sri Jayawardenepura Kotte is a city in United Arab Emirates,0,0,1,0,0,0,0,0,train
Rwanda is a name of a city.,0,0,1,0,0,0,0,0,train
Nairobi is a name of a city.,1,0,1,0,0,0,0,0,train
Monrovia is a name of a country.,0,0,1,0,0,0,0,0,calibration
Hargeisa is a name of a city.,1,0,1,0,0,0,0,0,train
Mogadishu is a name of a city.,1,0,1,0,0,0,0,0,train
South Korea is a name of a country.,1,0,1,0,0,0,0,0,test
Kiev is a city in Ukraine,1,0,1,0,0,0,0,0,test
Tirana is a city in Japan,0,0,1,0,0,0,0,0,train
Jamestown is a city in Honduras,0,0,1,0,0,0,0,0,train
Chile is a name of a country.,1,0,1,0,0,0,0,0,train
Italy is a name of a country.,1,0,1,0,0,0,0,0,train
Stockholm is a name of a country.,0,0,1,0,0,0,0,0,test
Guatemala is a name of a city.,0,0,1,0,0,0,0,0,train
Stockholm is a city in India,0,0,1,0,0,0,0,0,train
Lusaka is a city in Zambia,1,0,1,0,0,0,0,0,test
São Tomé is a name of a city.,1,0,1,0,0,0,0,0,train
Helsinki is a city in Finland,1,0,1,0,0,0,0,0,train
Saint Pierre and Miquelon is a name of a country.,1,0,1,0,0,0,0,0,train
Harare is a name of a city.,1,0,1,0,0,0,0,0,calibration
Grenada is a name of a country.,1,0,1,0,0,0,0,0,train
Kingston is a city in Jamaica,1,0,1,0,0,0,0,0,calibration
Juba is a city in Benin,0,0,1,0,0,0,0,0,train
Ljubljana is a name of a city.,1,0,1,0,0,0,0,0,train
Somaliland is a name of a country.,1,0,1,0,0,0,0,0,test
Hanga Roa is a name of a country.,0,0,1,0,0,0,0,0,calibration
Sri Jayawardenepura Kotte is a name of a city.,1,0,1,0,0,0,0,0,test
Cairo is a city in Egypt,1,0,1,0,0,0,0,0,calibration
Astana is a city in Canada,0,0,1,0,0,0,0,0,calibration
Canberra is a name of a country.,0,0,1,0,0,0,0,0,train
Malabo is a city in Equatorial Guinea,1,0,1,0,0,0,0,0,train
Costa Rica is a name of a country.,1,0,1,0,0,0,0,0,test
Malaysia is a name of a city.,0,0,1,0,0,0,0,0,train
Skopje is a name of a country.,0,0,1,0,0,0,0,0,calibration
United Kingdom is a name of a city.,0,0,1,0,0,0,0,0,calibration
Angola is a name of a country.,1,0,1,0,0,0,0,0,train
Amsterdam is a name of a city.,1,0,1,0,0,0,0,0,train
Sukhumi is a city in Abkhazia,1,0,1,0,0,0,0,0,test
Liechtenstein is a name of a city.,0,0,1,0,0,0,0,0,train
Sweden is a name of a country.,1,0,1,0,0,0,0,0,calibration
Guyana is a name of a city.,0,0,1,0,0,0,0,0,train
St. Helier is a name of a city.,1,0,1,0,0,0,0,0,test
Stepanakert is a name of a country.,0,0,1,0,0,0,0,0,train
Nassau is a name of a country.,0,0,1,0,0,0,0,0,test
Brazil is a name of a city.,0,0,1,0,0,0,0,0,train
Tegucigalpa is a name of a city.,1,0,1,0,0,0,0,0,train
Astana is a city in Kazakhstan,1,0,1,0,0,0,0,0,train
Dili is a city in East Timor,1,0,1,0,0,0,0,0,test
Singapore is a name of a country.,0,0,1,0,0,0,0,0,calibration
Palikir is a city in Federated States of Micronesia,1,0,1,0,0,0,0,0,train
Bhutan is a name of a country.,1,0,1,0,0,0,0,0,train
Episkopi Cantonment is a city in Aruba,0,0,1,0,0,0,0,0,train
Oranjestad is a name of a country.,0,0,1,0,0,0,0,0,test
Tunis is a city in Ecuador,0,0,1,0,0,0,0,0,test
Malta is a name of a country.,1,0,1,0,0,0,0,0,train
Lomé is a name of a country.,0,0,1,0,0,0,0,0,train
Stanley is a name of a city.,1,0,1,0,0,0,0,0,train
Honiara is a city in Solomon Islands,1,0,1,0,0,0,0,0,train
Philipsburg is a name of a country.,0,0,1,0,0,0,0,0,train
Tskhinvali is a city in New Zealand,0,0,1,0,0,0,0,0,calibration
Pristina is a city in Kosovo,1,0,1,0,0,0,0,0,train
Oman is a name of a country.,1,0,1,0,0,0,0,0,test
Kuwait City is a city in Swaziland,0,0,1,0,0,0,0,0,train
India is a name of a country.,1,0,1,0,0,0,0,0,train
Ljubljana is a name of a country.,0,0,1,0,0,0,0,0,test
Vietnam is a name of a city.,0,0,1,0,0,0,0,0,test
Ulan Bator is a city in Cocos Islands,0,0,1,0,0,0,0,0,calibration
Vaduz is a name of a country.,0,0,1,0,0,0,0,0,train
Alofi is a city in Niue,1,0,1,0,0,0,0,0,train
Nouakchott is a city in Bolivia,0,0,1,0,0,0,0,0,test
Bissau is a city in Sri Lanka,0,0,1,0,0,0,0,0,train
Turkmenistan is a name of a country.,1,0,1,0,0,0,0,0,train
Tashkent is a city in Cape Verde,0,0,1,0,0,0,0,0,train
San Salvador is a city in Maldives,0,0,1,0,0,0,0,0,train
São Tomé is a city in São Tomé and Príncipe,1,0,1,0,0,0,0,0,calibration
Benin is a name of a city.,0,0,1,0,0,0,0,0,train
Cambodia is a name of a country.,1,0,1,0,0,0,0,0,train
Tripoli is a city in Senegal,0,0,1,0,0,0,0,0,train
Brazzaville is a city in Republic of the Congo,1,0,1,0,0,0,0,0,train
Gibraltar is a city in Kuwait,0,0,1,0,0,0,0,0,train
Singapore is a name of a city.,0,0,1,0,0,0,0,0,train
Federated States of Micronesia is a name of a city.,0,0,1,0,0,0,0,0,train
Sri Jayawardenepura Kotte is a city in Yemen,0,0,1,0,0,0,0,0,calibration
Algiers is a name of a city.,1,0,1,0,0,0,0,0,train
Bamako is a name of a country.,0,0,1,0,0,0,0,0,train
Egypt is a name of a city.,0,0,1,0,0,0,0,0,calibration
Guam is a name of a country.,1,0,1,0,0,0,0,0,test
Dodoma is a name of a city.,1,0,1,0,0,0,0,0,train
Marigot is a city in Jordan,0,0,1,0,0,0,0,0,train
Curaçao is a name of a city.,0,0,1,0,0,0,0,0,train
Comoros is a name of a country.,1,0,1,0,0,0,0,0,test
Sofia is a name of a city.,1,0,1,0,0,0,0,0,calibration
Tbilisi is a city in Turkey,0,0,1,0,0,0,0,0,test
Doha is a city in Iraq,0,0,1,0,0,0,0,0,train
Phnom Penh is a name of a country.,0,0,1,0,0,0,0,0,test
Nuku?alofa is a name of a city.,1,0,1,0,0,0,0,0,train
Tirana is a city in Faroe Islands,0,0,1,0,0,0,0,0,train
Georgetown is a name of a city.,1,0,1,0,0,0,0,0,train
Adamstown is a city in Pitcairn Islands,1,0,1,0,0,0,0,0,calibration
Port Vila is a city in Nicaragua,0,0,1,0,0,0,0,0,train
Yamoussoukro is a name of a city.,1,0,1,0,0,0,0,0,test
Pristina is a name of a country.,0,0,1,0,0,0,0,0,train
Bridgetown is a city in Barbados,1,0,1,0,0,0,0,0,train
Panama City is a name of a city.,1,0,1,0,0,0,0,0,train
Republic of the Congo is a name of a country.,1,0,1,0,0,0,0,0,train
Chad is a name of a city.,0,0,1,0,0,0,0,0,test
Russia is a name of a country.,1,0,1,0,0,0,0,0,train
Avarua is a city in Nigeria,0,0,1,0,0,0,0,0,test
Luxembourg is a name of a country.,0,0,1,0,0,0,0,0,test
Djibouti is a name of a city.,1,0,1,0,0,0,0,0,calibration
Cockburn Town is a city in Turks and Caicos Islands,1,0,1,0,0,0,0,0,train
Luanda is a name of a country.,0,0,1,0,0,0,0,0,train
Tallinn is a name of a country.,0,0,1,0,0,0,0,0,train
Luxembourg is a name of a city.,0,0,1,0,0,0,0,0,calibration
Vietnam is a name of a country.,1,0,1,0,0,0,0,0,calibration
New Delhi is a name of a country.,0,0,1,0,0,0,0,0,train
Ashgabat is a name of a city.,1,0,1,0,0,0,0,0,calibration
Algeria is a name of a country.,1,0,1,0,0,0,0,0,train
Bratislava is a city in Slovakia,1,0,1,0,0,0,0,0,test
Monaco is a city in Monaco,1,0,1,0,0,0,0,0,train
Saint Helena is a name of a city.,0,0,1,0,0,0,0,0,test
Grytviken is a name of a country.,0,0,1,0,0,0,0,0,train
Skopje is a city in Macedonia,1,0,1,0,0,0,0,0,calibration
San José is a city in Costa Rica,1,0,1,0,0,0,0,0,test
New Delhi is a city in India,1,0,1,0,0,0,0,0,test
Helsinki is a name of a country.,0,0,1,0,0,0,0,0,train
Slovenia is a name of a city.,0,0,1,0,0,0,0,0,train
Ouagadougou is a city in Burkina Faso,1,0,1,0,0,0,0,0,train
Quito is a name of a country.,0,0,1,0,0,0,0,0,train
Freetown is a name of a city.,1,0,1,0,0,0,0,0,train
London is a city in United Kingdom,1,0,1,0,0,0,0,0,calibration
Yamoussoukro is a name of a country.,0,0,1,0,0,0,0,0,train
Nouakchott is a city in Lebanon,0,0,1,0,0,0,0,0,train
Porto-Novo is a city in Norfolk Island,0,0,1,0,0,0,0,0,train
Democratic Republic of the Congo is a name of a city.,0,0,1,0,0,0,0,0,train
Belarus is a name of a city.,0,0,1,0,0,0,0,0,test
Thimphu is a city in Qatar,0,0,1,0,0,0,0,0,train
Finland is a name of a city.,0,0,1,0,0,0,0,0,calibration
French Guiana is a name of a country.,1,0,1,0,0,0,0,0,train
Algeria is a name of a city.,0,0,1,0,0,0,0,0,calibration
Prague is a name of a country.,0,0,1,0,0,0,0,0,calibration
Washington D.C. is a city in United States,1,0,1,0,0,0,0,0,train
N'Djamena is a city in Eritrea,0,0,1,0,0,0,0,0,calibration
Malé is a name of a country.,0,0,1,0,0,0,0,0,train
Manila is a city in Philippines,1,0,1,0,0,0,0,0,calibration
Avarua is a name of a city.,1,0,1,0,0,0,0,0,train
Madagascar is a name of a country.,1,0,1,0,0,0,0,0,calibration
Taipei is a city in Taiwan,1,0,1,0,0,0,0,0,calibration
Botswana is a name of a city.,0,0,1,0,0,0,0,0,calibration
Greenland is a name of a country.,1,0,1,0,0,0,0,0,test
Asunción is a name of a country.,0,0,1,0,0,0,0,0,train
Ouagadougou is a name of a country.,0,0,1,0,0,0,0,0,train
Djibouti is a city in Djibouti,1,0,1,0,0,0,0,0,train
San Juan is a city in Puerto Rico,1,0,1,0,0,0,0,0,train
Kiev is a name of a country.,0,0,1,0,0,0,0,0,test
Khartoum is a city in Sudan,1,0,1,0,0,0,0,0,train
Kingston is a name of a city.,1,0,1,0,0,0,0,0,calibration
Kuala Lumpur is a city in Croatia,0,0,1,0,0,0,0,0,test
Hungary is a name of a city.,0,0,1,0,0,0,0,0,calibration
Tashkent is a name of a country.,0,0,1,0,0,0,0,0,train
Yerevan is a name of a country.,0,0,1,0,0,0,0,0,calibration
Maputo is a name of a city.,1,0,1,0,0,0,0,0,calibration
Indonesia is a name of a city.,0,0,1,0,0,0,0,0,train
Antananarivo is a city in Anguilla,0,0,1,0,0,0,0,0,test
Solomon Islands is a name of a city.,0,0,1,0,0,0,0,0,test
Cyprus is a name of a city.,0,0,1,0,0,0,0,0,train
Sudan is a name of a city.,0,0,1,0,0,0,0,0,train
Havana is a name of a country.,0,0,1,0,0,0,0,0,train
St. Pierre is a city in Saint Pierre and Miquelon,1,0,1,0,0,0,0,0,train
Porto-Novo is a city in Benin,1,0,1,0,0,0,0,0,train
Stockholm is a city in Sweden,1,0,1,0,0,0,0,0,train
Freetown is a city in Lesotho,0,0,1,0,0,0,0,0,train
Marigot is a name of a country.,0,0,1,0,0,0,0,0,train
New Caledonia is a name of a city.,0,0,1,0,0,0,0,0,calibration
Abuja is a name of a country.,0,0,1,0,0,0,0,0,train
Tbilisi is a city in Cayman Islands,0,0,1,0,0,0,0,0,calibration
Pago Pago is a name of a city.,1,0,1,0,0,0,0,0,train
Poland is a name of a city.,0,0,1,0,0,0,0,0,train
Bangkok is a name of a country.,0,0,1,0,0,0,0,0,train
Iraq is a name of a country.,1,0,1,0,0,0,0,0,train
Tanzania is a name of a country.,1,0,1,0,0,0,0,0,train
Riga is a name of a country.,0,0,1,0,0,0,0,0,test
Warsaw is a name of a city.,1,0,1,0,0,0,0,0,train
Vientiane is a city in Laos,1,0,1,0,0,0,0,0,test
Lilongwe is a name of a country.,0,0,1,0,0,0,0,0,test
N'Djamena is a name of a country.,0,0,1,0,0,0,0,0,train
Antigua and Barbuda is a name of a country.,1,0,1,0,0,0,0,0,train
Kosovo is a name of a city.,0,0,1,0,0,0,0,0,test
Monrovia is a name of a city.,1,0,1,0,0,0,0,0,train
Tallinn is a city in Estonia,1,0,1,0,0,0,0,0,train
Kuala Lumpur is a name of a city.,1,0,1,0,0,0,0,0,calibration
Roseau is a name of a country.,0,0,1,0,0,0,0,0,train
Latvia is a name of a country.,1,0,1,0,0,0,0,0,test
Andorra la Vella is a city in Andorra,1,0,1,0,0,0,0,0,calibration
Iran is a name of a country.,1,0,1,0,0,0,0,0,train
Liberia is a name of a country.,1,0,1,0,0,0,0,0,train
Baku is a name of a city.,1,0,1,0,0,0,0,0,train
Manila is a name of a city.,1,0,1,0,0,0,0,0,train
Windhoek is a name of a country.,0,0,1,0,0,0,0,0,train
Pyongyang is a name of a city.,1,0,1,0,0,0,0,0,test
Macedonia is a name of a country.,1,0,1,0,0,0,0,0,train
Burkina Faso is a name of a city.,0,0,1,0,0,0,0,0,train
Dushanbe is a name of a country.,0,0,1,0,0,0,0,0,calibration
Port Moresby is a name of a city.,1,0,1,0,0,0,0,0,calibration
Caracas is a city in Venezuela,1,0,1,0,0,0,0,0,test
Kosovo is a name of a country.,1,0,1,0,0,0,0,0,train
New Delhi is a name of a city.,1,0,1,0,0,0,0,0,test
Libya is a name of a country.,1,0,1,0,0,0,0,0,train
Brasília is a name of a city.,1,0,1,0,0,0,0,0,train
Prague is a city in Cyprus,0,0,1,0,0,0,0,0,train
Saint Vincent and the Grenadines is a name of a country.,1,0,1,0,0,0,0,0,calibration
Turkey is a name of a city.,0,0,1,0,0,0,0,0,train
Monaco is a name of a country.,0,0,1,0,0,0,0,0,train
Madrid is a city in Burundi,0,0,1,0,0,0,0,0,train
Maldives is a name of a country.,1,0,1,0,0,0,0,0,train
Beirut is a city in Peru,0,0,1,0,0,0,0,0,calibration
Hamilton is a name of a country.,0,0,1,0,0,0,0,0,test
Denmark is a name of a city.,0,0,1,0,0,0,0,0,test
Banjul is a name of a city.,1,0,1,0,0,0,0,0,train
Tiraspol is a name of a city.,1,0,1,0,0,0,0,0,train
Georgetown is a city in Mauritania,0,0,1,0,0,0,0,0,train
Panama is a name of a city.,0,0,1,0,0,0,0,0,train
Laos is a name of a city.,0,0,1,0,0,0,0,0,train
Sarajevo is a name of a country.,0,0,1,0,0,0,0,0,test
Bern is a city in Switzerland,1,0,1,0,0,0,0,0,train
Tbilisi is a name of a country.,0,0,1,0,0,0,0,0,train
Juba is a name of a country.,0,0,1,0,0,0,0,0,train
Baghdad is a name of a country.,0,0,1,0,0,0,0,0,train
Gaborone is a name of a city.,1,0,1,0,0,0,0,0,train
Saint Pierre and Miquelon is a name of a city.,0,0,1,0,0,0,0,0,calibration
Austria is a name of a country.,1,0,1,0,0,0,0,0,calibration
Ljubljana is a city in South Africa,0,0,1,0,0,0,0,0,calibration
Quito is a name of a city.,1,0,1,0,0,0,0,0,train
Road Town is a name of a city.,1,0,1,0,0,0,0,0,train
Marigot is a city in Saint Martin,1,0,1,0,0,0,0,0,train
Nassau is a name of a city.,1,0,1,0,0,0,0,0,train
Gabon is a name of a city.,0,0,1,0,0,0,0,0,calibration
Vaduz is a city in Colombia,0,0,1,0,0,0,0,0,train
Libreville is a name of a country.,0,0,1,0,0,0,0,0,train
Sucre is a name of a city.,1,0,1,0,0,0,0,0,train
Yerevan is a city in Armenia,1,0,1,0,0,0,0,0,train
Montenegro is a name of a city.,0,0,1,0,0,0,0,0,test
Apia is a city in Samoa,1,0,1,0,0,0,0,0,train
Tunis is a name of a country.,0,0,1,0,0,0,0,0,train
Tristan da Cunha is a name of a country.,1,0,1,0,0,0,0,0,train
Episkopi Cantonment is a name of a city.,1,0,1,0,0,0,0,0,train
Jersey is a name of a country.,1,0,1,0,0,0,0,0,test
Praia is a city in Tanzania,0,0,1,0,0,0,0,0,calibration
Managua is a name of a country.,0,0,1,0,0,0,0,0,calibration
Gambia is a name of a city.,0,0,1,0,0,0,0,0,test
George Town is a name of a city.,1,0,1,0,0,0,0,0,train
Barbados is a name of a country.,1,0,1,0,0,0,0,0,test
Bujumbura is a city in Burundi,1,0,1,0,0,0,0,0,train
Bandar Seri Begawan is a city in Brunei,1,0,1,0,0,0,0,0,train
Djibouti is a name of a country.,0,0,1,0,0,0,0,0,calibration
Brussels is a city in Belgium,1,0,1,0,0,0,0,0,train
Naypyidaw is a city in Saint Martin,0,0,1,0,0,0,0,0,calibration
Lebanon is a name of a city.,0,0,1,0,0,0,0,0,train
Egypt is a name of a country.,1,0,1,0,0,0,0,0,test
Uganda is a name of a country.,1,0,1,0,0,0,0,0,test
Amman is a name of a country.,0,0,1,0,0,0,0,0,calibration
St. Helier is a city in Jersey,1,0,1,0,0,0,0,0,test
Cayenne is a city in French Guiana,1,0,1,0,0,0,0,0,test
South Ossetia is a name of a country.,1,0,1,0,0,0,0,0,train
Yemen is a name of a country.,1,0,1,0,0,0,0,0,train
Somaliland is a name of a city.,0,0,1,0,0,0,0,0,train
Kiev is a city in Easter Island,0,0,1,0,0,0,0,0,test
Nouméa is a name of a city.,1,0,1,0,0,0,0,0,train
Charlotte Amalie is a name of a city.,1,0,1,0,0,0,0,0,test
Sofia is a city in Estonia,0,0,1,0,0,0,0,0,train
South Georgia and the South Sandwich Islands is a name of a country.,1,0,1,0,0,0,0,0,train
Brasília is a city in Brazil,1,0,1,0,0,0,0,0,test
Norfolk Island is a name of a country.,1,0,1,0,0,0,0,0,train
Albania is a name of a country.,1,0,1,0,0,0,0,0,train
Uzbekistan is a name of a city.,0,0,1,0,0,0,0,0,train
Victoria is a name of a country.,0,0,1,0,0,0,0,0,calibration
Tehran is a name of a country.,0,0,1,0,0,0,0,0,test
Mozambique is a name of a city.,0,0,1,0,0,0,0,0,train
Vanuatu is a name of a city.,0,0,1,0,0,0,0,0,train
Kampala is a city in Uganda,1,0,1,0,0,0,0,0,train
Bujumbura is a city in Tajikistan,0,0,1,0,0,0,0,0,test
Riyadh is a name of a city.,1,0,1,0,0,0,0,0,test
Bandar Seri Begawan is a name of a city.,1,0,1,0,0,0,0,0,train
Manila is a city in Poland,0,0,1,0,0,0,0,0,train
Eritrea is a name of a country.,1,0,1,0,0,0,0,0,train
Tarawa is a name of a country.,0,0,1,0,0,0,0,0,test
Abu Dhabi is a city in San Marino,0,0,1,0,0,0,0,0,test
Bangladesh is a name of a country.,1,0,1,0,0,0,0,0,train
Maputo is a city in Mozambique,1,0,1,0,0,0,0,0,train
Nicosia is a city in Lithuania,0,0,1,0,0,0,0,0,train
Lima is a city in Peru,1,0,1,0,0,0,0,0,calibration
Pago Pago is a city in Gambia,0,0,1,0,0,0,0,0,train
Majuro is a city in Marshall Islands,1,0,1,0,0,0,0,0,test
Colombia is a name of a country.,1,0,1,0,0,0,0,0,test
Conakry is a name of a country.,0,0,1,0,0,0,0,0,train
Yamoussoukro is a city in Ivory Coast,1,0,1,0,0,0,0,0,train
North Korea is a name of a country.,1,0,1,0,0,0,0,0,train
 Vatican City is a name of a city.,0,0,1,0,0,0,0,0,test
Phnom Penh is a city in Cambodia,1,0,1,0,0,0,0,0,test
Minsk is a city in Belarus,1,0,1,0,0,0,0,0,test
St. Peter Port is a name of a city.,1,0,1,0,0,0,0,0,train
United States is a name of a city.,0,0,1,0,0,0,0,0,train
Tashkent is a name of a city.,1,0,1,0,0,0,0,0,calibration
Belgrade is a name of a country.,0,0,1,0,0,0,0,0,test
